year,period,geo_level,state,state_ansi,crop,data_item,domain,domain_category,yield_bu_per_acre,STATE_FIPS,state_abbr,annual_precip_in,growing_season_precip_in,non_growing_season_precip_in,growing_season_share,growing_season_precip_state_percentile,crop_damage_event_count,crop_damage_usd
2006,YEAR - AUG FORECAST,STATE,INDIANA,18.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.0,18,IN,45.1368,27.1828,17.954,0.6022314386487301,68.0,5.0,47000.0
2006,YEAR - AUG FORECAST,STATE,IOWA,19.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,19,IA,53.37714285714286,31.452142857142857,21.925,0.589243656996039,96.0,242.0,17263500.0
2006,YEAR - AUG FORECAST,STATE,KANSAS,20.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,20,KS,36.84024096385542,19.83289156626506,17.00734939759036,0.5383485842484973,48.0,26.0,6515000.0
2006,YEAR - AUG FORECAST,STATE,KENTUCKY,21.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,21,KY,24.174022988505747,18.21390804597701,5.960114942528735,0.7534496039255589,20.0,1.0,10000.0
2006,YEAR - AUG FORECAST,STATE,LOUISIANA,22.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.0,22,LA,52.57914634146341,19.85914634146341,32.72,0.3777000526500119,4.0,27.0,14730000.0
2006,YEAR - AUG FORECAST,STATE,MARYLAND,24.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.0,24,MD,18.178392857142857,10.275535714285716,7.902857142857143,0.5652609554121357,40.0,1.0,1000000.0
2006,YEAR - AUG FORECAST,STATE,MICHIGAN,26.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.0,26,MI,9.73235294117647,3.3076470588235294,6.424705882352941,0.3398609851919009,48.0,127.0,2096000.0
2006,YEAR - AUG FORECAST,STATE,MINNESOTA,27.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.0,27,MN,59.366,34.806,24.56,0.5862951857965839,100.0,25.0,12155500.0
2006,YEAR - AUG FORECAST,STATE,MISSISSIPPI,28.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.0,28,MS,51.63,29.342380952380957,22.28761904761905,0.5683203748282191,72.0,70.0,68928800.0
2006,YEAR - AUG FORECAST,STATE,MISSOURI,29.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.0,29,MO,15.993636363636364,12.056969696969697,3.9366666666666665,0.7538604369161976,96.0,6.0,22754000.0
2006,YEAR - AUG FORECAST,STATE,NEBRASKA,31.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,31,NE,50.9661,30.4175,20.5486,0.5968182772470327,72.0,155.0,22392000.0
2006,YEAR - AUG FORECAST,STATE,NEW JERSEY,34.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.0,34,NJ,30.465064935064937,16.862337662337662,13.602727272727272,0.5534975125862708,12.0,0.0,0.0
2006,YEAR - AUG FORECAST,STATE,NEW YORK,36.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.0,36,NY,48.13313432835821,28.94313432835821,19.19,0.6013141411259814,80.0,9.0,2465000.0
2006,YEAR - AUG FORECAST,STATE,NORTH CAROLINA,37.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.0,37,NC,56.436,31.35,25.086,0.5554964916011057,100.0,28.0,43303000.0
2006,YEAR - AUG FORECAST,STATE,NORTH DAKOTA,38.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,27.0,38,ND,43.26869565217391,24.111521739130435,19.15717391304348,0.557250949576961,40.0,10.0,430000.0
2006,YEAR - AUG FORECAST,STATE,OHIO,39.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,39,OH,17.806060606060605,14.074545454545454,3.731515151515152,0.7904356705241662,24.0,26.0,37939000.0
2006,YEAR - AUG FORECAST,STATE,OKLAHOMA,40.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,23.0,40,OK,48.71484210526316,25.597052631578947,23.11778947368421,0.5254466919192464,44.0,17.0,161926000.0
2006,YEAR - AUG FORECAST,STATE,OTHER STATES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.4,,,,,,,,,
2006,YEAR - AUG FORECAST,STATE,PENNSYLVANIA,42.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.0,42,PA,17.688965517241378,6.769655172413793,10.919310344827586,0.3827049787516082,52.0,4.0,3025000.0
2006,YEAR - AUG FORECAST,STATE,SOUTH CAROLINA,45.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24.0,45,SC,53.57128205128205,9.624871794871796,43.94641025641026,0.1796647648950834,28.000000000000004,1.0,15000.0
2006,YEAR - AUG FORECAST,STATE,SOUTH DAKOTA,46.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.0,46,SD,43.24727272727273,25.971090909090908,17.27618181818182,0.6005255192129824,56.00000000000001,1.0,10000.0
2006,YEAR - AUG FORECAST,STATE,TENNESSEE,47.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.0,47,TN,30.98638888888889,20.420277777777777,10.566111111111113,0.6590079873779706,24.0,1.0,80000.0
2006,YEAR - AUG FORECAST,STATE,TEXAS,48.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20.0,48,TX,12.935652173913043,7.117826086956522,5.817826086956521,0.5502487227749395,12.0,139.0,2429977400.0
2006,YEAR - AUG FORECAST,STATE,VIRGINIA,51.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.0,51,VA,0.0,0.0,0.0,,52.0,9.0,5684000.0
2006,YEAR - AUG FORECAST,STATE,WISCONSIN,55.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.0,55,WI,0.0,0.0,0.0,,52.0,89.0,19992000.0
2006,YEAR - NOV FORECAST,STATE,ALABAMA,1.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,17.0,01,AL,47.30059701492537,20.102985074626865,27.197611940298508,0.4250048909167787,12.0,1.0,1000.0
2006,YEAR - NOV FORECAST,STATE,ARKANSAS,5.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.0,05,AR,19.5440625,10.861875,8.6821875,0.5557634191970068,56.00000000000001,3.0,5000000.0
2006,YEAR - NOV FORECAST,STATE,DELAWARE,10.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,10,DE,24.669545454545453,7.958863636363636,16.71068181818182,0.3226189818141617,52.0,0.0,0.0
2006,YEAR - NOV FORECAST,STATE,GEORGIA,13.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24.0,13,GA,32.4120202020202,22.335050505050503,10.076969696969698,0.6890977595916217,40.0,7.0,292500.0
2006,YEAR - NOV FORECAST,STATE,ILLINOIS,17.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.0,17,IL,54.38125,29.54875,24.8325,0.5433628318584071,92.0,31.0,237000.0
2006,YEAR - NOV FORECAST,STATE,INDIANA,18.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,18,IN,45.1368,27.1828,17.954,0.6022314386487301,68.0,5.0,47000.0
2006,YEAR - NOV FORECAST,STATE,IOWA,19.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.0,19,IA,53.37714285714286,31.452142857142857,21.925,0.589243656996039,96.0,242.0,17263500.0
2006,YEAR - NOV FORECAST,STATE,KANSAS,20.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,20,KS,36.84024096385542,19.83289156626506,17.00734939759036,0.5383485842484973,48.0,26.0,6515000.0
2006,YEAR - NOV FORECAST,STATE,KENTUCKY,21.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,21,KY,24.174022988505747,18.21390804597701,5.960114942528735,0.7534496039255589,20.0,1.0,10000.0
2006,YEAR - NOV FORECAST,STATE,LOUISIANA,22.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.0,22,LA,52.57914634146341,19.85914634146341,32.72,0.3777000526500119,4.0,27.0,14730000.0
2006,YEAR - NOV FORECAST,STATE,MARYLAND,24.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.0,24,MD,18.178392857142857,10.275535714285716,7.902857142857143,0.5652609554121357,40.0,1.0,1000000.0
2006,YEAR - NOV FORECAST,STATE,MICHIGAN,26.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.0,26,MI,9.73235294117647,3.3076470588235294,6.424705882352941,0.3398609851919009,48.0,127.0,2096000.0
2006,YEAR - NOV FORECAST,STATE,MINNESOTA,27.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.0,27,MN,59.366,34.806,24.56,0.5862951857965839,100.0,25.0,12155500.0
2006,YEAR - NOV FORECAST,STATE,MISSISSIPPI,28.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,26.0,28,MS,51.63,29.342380952380957,22.28761904761905,0.5683203748282191,72.0,70.0,68928800.0
2006,YEAR - NOV FORECAST,STATE,MISSOURI,29.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.0,29,MO,15.993636363636364,12.056969696969697,3.9366666666666665,0.7538604369161976,96.0,6.0,22754000.0
2006,YEAR - NOV FORECAST,STATE,NEBRASKA,31.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,31,NE,50.9661,30.4175,20.5486,0.5968182772470327,72.0,155.0,22392000.0
2006,YEAR - NOV FORECAST,STATE,NEW JERSEY,34.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.0,34,NJ,30.465064935064937,16.862337662337662,13.602727272727272,0.5534975125862708,12.0,0.0,0.0
2006,YEAR - NOV FORECAST,STATE,NEW YORK,36.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,36,NY,48.13313432835821,28.94313432835821,19.19,0.6013141411259814,80.0,9.0,2465000.0
2006,YEAR - NOV FORECAST,STATE,NORTH CAROLINA,37.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.0,37,NC,56.436,31.35,25.086,0.5554964916011057,100.0,28.0,43303000.0
2006,YEAR - NOV FORECAST,STATE,NORTH DAKOTA,38.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,38,ND,43.26869565217391,24.111521739130435,19.15717391304348,0.557250949576961,40.0,10.0,430000.0
2006,YEAR - NOV FORECAST,STATE,OHIO,39.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.0,39,OH,17.806060606060605,14.074545454545454,3.731515151515152,0.7904356705241662,24.0,26.0,37939000.0
2006,YEAR - NOV FORECAST,STATE,OKLAHOMA,40.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19.0,40,OK,48.71484210526316,25.597052631578947,23.11778947368421,0.5254466919192464,44.0,17.0,161926000.0
2006,YEAR - NOV FORECAST,STATE,OTHER STATES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.7,,,,,,,,,
2006,YEAR - NOV FORECAST,STATE,PENNSYLVANIA,42.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.0,42,PA,17.688965517241378,6.769655172413793,10.919310344827586,0.3827049787516082,52.0,4.0,3025000.0
2006,YEAR - NOV FORECAST,STATE,SOUTH CAROLINA,45.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.0,45,SC,53.57128205128205,9.624871794871796,43.94641025641026,0.1796647648950834,28.000000000000004,1.0,15000.0
2006,YEAR - NOV FORECAST,STATE,SOUTH DAKOTA,46.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.0,46,SD,43.24727272727273,25.971090909090908,17.27618181818182,0.6005255192129824,56.00000000000001,1.0,10000.0
2006,YEAR - NOV FORECAST,STATE,TENNESSEE,47.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.0,47,TN,30.98638888888889,20.420277777777777,10.566111111111113,0.6590079873779706,24.0,1.0,80000.0
2006,YEAR - NOV FORECAST,STATE,TEXAS,48.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,21.0,48,TX,12.935652173913043,7.117826086956522,5.817826086956521,0.5502487227749395,12.0,139.0,2429977400.0
2006,YEAR - NOV FORECAST,STATE,VIRGINIA,51.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,51,VA,0.0,0.0,0.0,,52.0,9.0,5684000.0
2006,YEAR - NOV FORECAST,STATE,WISCONSIN,55.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.0,55,WI,0.0,0.0,0.0,,52.0,89.0,19992000.0
2006,YEAR - OCT FORECAST,STATE,ALABAMA,1.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,17.0,01,AL,47.30059701492537,20.102985074626865,27.197611940298508,0.4250048909167787,12.0,1.0,1000.0
2006,YEAR - OCT FORECAST,STATE,ARKANSAS,5.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.0,05,AR,19.5440625,10.861875,8.6821875,0.5557634191970068,56.00000000000001,3.0,5000000.0
2006,YEAR - OCT FORECAST,STATE,DELAWARE,10.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.0,10,DE,24.669545454545453,7.958863636363636,16.71068181818182,0.3226189818141617,52.0,0.0,0.0
2006,YEAR - OCT FORECAST,STATE,GEORGIA,13.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24.0,13,GA,32.4120202020202,22.335050505050503,10.076969696969698,0.6890977595916217,40.0,7.0,292500.0
2006,YEAR - OCT FORECAST,STATE,ILLINOIS,17.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,17,IL,54.38125,29.54875,24.8325,0.5433628318584071,92.0,31.0,237000.0
2006,YEAR - OCT FORECAST,STATE,INDIANA,18.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,18,IN,45.1368,27.1828,17.954,0.6022314386487301,68.0,5.0,47000.0
2006,YEAR - OCT FORECAST,STATE,IOWA,19.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.0,19,IA,53.37714285714286,31.452142857142857,21.925,0.589243656996039,96.0,242.0,17263500.0
2006,YEAR - OCT FORECAST,STATE,KANSAS,20.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,20,KS,36.84024096385542,19.83289156626506,17.00734939759036,0.5383485842484973,48.0,26.0,6515000.0
2006,YEAR - OCT FORECAST,STATE,KENTUCKY,21.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.0,21,KY,24.174022988505747,18.21390804597701,5.960114942528735,0.7534496039255589,20.0,1.0,10000.0
2006,YEAR - OCT FORECAST,STATE,LOUISIANA,22.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.0,22,LA,52.57914634146341,19.85914634146341,32.72,0.3777000526500119,4.0,27.0,14730000.0
2006,YEAR - OCT FORECAST,STATE,MARYLAND,24.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.0,24,MD,18.178392857142857,10.275535714285716,7.902857142857143,0.5652609554121357,40.0,1.0,1000000.0
2006,YEAR - OCT FORECAST,STATE,MICHIGAN,26.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.0,26,MI,9.73235294117647,3.3076470588235294,6.424705882352941,0.3398609851919009,48.0,127.0,2096000.0
2006,YEAR - OCT FORECAST,STATE,MINNESOTA,27.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.0,27,MN,59.366,34.806,24.56,0.5862951857965839,100.0,25.0,12155500.0
2006,YEAR - OCT FORECAST,STATE,MISSISSIPPI,28.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,26.0,28,MS,51.63,29.342380952380957,22.28761904761905,0.5683203748282191,72.0,70.0,68928800.0
2006,YEAR - OCT FORECAST,STATE,MISSOURI,29.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.0,29,MO,15.993636363636364,12.056969696969697,3.9366666666666665,0.7538604369161976,96.0,6.0,22754000.0
2006,YEAR - OCT FORECAST,STATE,NEBRASKA,31.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,31,NE,50.9661,30.4175,20.5486,0.5968182772470327,72.0,155.0,22392000.0
2006,YEAR - OCT FORECAST,STATE,NEW JERSEY,34.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.0,34,NJ,30.465064935064937,16.862337662337662,13.602727272727272,0.5534975125862708,12.0,0.0,0.0
2006,YEAR - OCT FORECAST,STATE,NEW YORK,36.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.0,36,NY,48.13313432835821,28.94313432835821,19.19,0.6013141411259814,80.0,9.0,2465000.0
2006,YEAR - OCT FORECAST,STATE,NORTH CAROLINA,37.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,37,NC,56.436,31.35,25.086,0.5554964916011057,100.0,28.0,43303000.0
2006,YEAR - OCT FORECAST,STATE,NORTH DAKOTA,38.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.0,38,ND,43.26869565217391,24.111521739130435,19.15717391304348,0.557250949576961,40.0,10.0,430000.0
2006,YEAR - OCT FORECAST,STATE,OHIO,39.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.0,39,OH,17.806060606060605,14.074545454545454,3.731515151515152,0.7904356705241662,24.0,26.0,37939000.0
2006,YEAR - OCT FORECAST,STATE,OKLAHOMA,40.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19.0,40,OK,48.71484210526316,25.597052631578947,23.11778947368421,0.5254466919192464,44.0,17.0,161926000.0
2006,YEAR - OCT FORECAST,STATE,OTHER STATES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.7,,,,,,,,,
2006,YEAR - OCT FORECAST,STATE,PENNSYLVANIA,42.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.0,42,PA,17.688965517241378,6.769655172413793,10.919310344827586,0.3827049787516082,52.0,4.0,3025000.0
2006,YEAR - OCT FORECAST,STATE,SOUTH CAROLINA,45.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.0,45,SC,53.57128205128205,9.624871794871796,43.94641025641026,0.1796647648950834,28.000000000000004,1.0,15000.0
2006,YEAR - OCT FORECAST,STATE,SOUTH DAKOTA,46.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.0,46,SD,43.24727272727273,25.971090909090908,17.27618181818182,0.6005255192129824,56.00000000000001,1.0,10000.0
2006,YEAR - OCT FORECAST,STATE,TENNESSEE,47.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.0,47,TN,30.98638888888889,20.420277777777777,10.566111111111113,0.6590079873779706,24.0,1.0,80000.0
2006,YEAR - OCT FORECAST,STATE,TEXAS,48.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,21.0,48,TX,12.935652173913043,7.117826086956522,5.817826086956521,0.5502487227749395,12.0,139.0,2429977400.0
2006,YEAR - OCT FORECAST,STATE,VIRGINIA,51.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,51,VA,0.0,0.0,0.0,,52.0,9.0,5684000.0
2006,YEAR - OCT FORECAST,STATE,WISCONSIN,55.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.0,55,WI,0.0,0.0,0.0,,52.0,89.0,19992000.0
2006,YEAR - SEP FORECAST,STATE,ALABAMA,1.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,17.0,01,AL,47.30059701492537,20.102985074626865,27.197611940298508,0.4250048909167787,12.0,1.0,1000.0
2006,YEAR - SEP FORECAST,STATE,ARKANSAS,5.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.0,05,AR,19.5440625,10.861875,8.6821875,0.5557634191970068,56.00000000000001,3.0,5000000.0
2006,YEAR - SEP FORECAST,STATE,DELAWARE,10.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.0,10,DE,24.669545454545453,7.958863636363636,16.71068181818182,0.3226189818141617,52.0,0.0,0.0
2006,YEAR - SEP FORECAST,STATE,GEORGIA,13.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24.0,13,GA,32.4120202020202,22.335050505050503,10.076969696969698,0.6890977595916217,40.0,7.0,292500.0
2006,YEAR - SEP FORECAST,STATE,ILLINOIS,17.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.0,17,IL,54.38125,29.54875,24.8325,0.5433628318584071,92.0,31.0,237000.0
2006,YEAR - SEP FORECAST,STATE,INDIANA,18.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.0,18,IN,45.1368,27.1828,17.954,0.6022314386487301,68.0,5.0,47000.0
2006,YEAR - SEP FORECAST,STATE,IOWA,19.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.0,19,IA,53.37714285714286,31.452142857142857,21.925,0.589243656996039,96.0,242.0,17263500.0
2006,YEAR - SEP FORECAST,STATE,KANSAS,20.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,20,KS,36.84024096385542,19.83289156626506,17.00734939759036,0.5383485842484973,48.0,26.0,6515000.0
2006,YEAR - SEP FORECAST,STATE,KENTUCKY,21.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.0,21,KY,24.174022988505747,18.21390804597701,5.960114942528735,0.7534496039255589,20.0,1.0,10000.0
2006,YEAR - SEP FORECAST,STATE,LOUISIANA,22.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.0,22,LA,52.57914634146341,19.85914634146341,32.72,0.3777000526500119,4.0,27.0,14730000.0
2006,YEAR - SEP FORECAST,STATE,MARYLAND,24.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.0,24,MD,18.178392857142857,10.275535714285716,7.902857142857143,0.5652609554121357,40.0,1.0,1000000.0
2006,YEAR - SEP FORECAST,STATE,MICHIGAN,26.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.0,26,MI,9.73235294117647,3.3076470588235294,6.424705882352941,0.3398609851919009,48.0,127.0,2096000.0
2006,YEAR - SEP FORECAST,STATE,MINNESOTA,27.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.0,27,MN,59.366,34.806,24.56,0.5862951857965839,100.0,25.0,12155500.0
2006,YEAR - SEP FORECAST,STATE,MISSISSIPPI,28.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,26.0,28,MS,51.63,29.342380952380957,22.28761904761905,0.5683203748282191,72.0,70.0,68928800.0
2006,YEAR - SEP FORECAST,STATE,MISSOURI,29.0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.0,29,MO,15.993636363636364,12.056969696969697,3.9366666666666665,0.7538604369161976,96.0,6.0,22754000.0
