state,scenario,year,cooling_degree_days_proxy_annual
Rhode Island,ssp126,2020,210.95187988281242
Rhode Island,ssp126,2021,328.97196044921867
Rhode Island,ssp126,2022,284.29117431640617
Rhode Island,ssp126,2023,203.90665283203117
Rhode Island,ssp126,2024,211.09641113281242
Rhode Island,ssp126,2025,209.46588745117185
Rhode Island,ssp126,2026,229.25696411132805
Rhode Island,ssp126,2027,175.59726562499984
Rhode Island,ssp126,2028,238.0080627441406
Rhode Island,ssp126,2029,257.0563110351562
Rhode Island,ssp126,2030,261.4860595703123
Rhode Island,ssp126,2031,205.67117919921867
Rhode Island,ssp126,2032,160.28952636718745
Rhode Island,ssp126,2033,205.66641845703106
Rhode Island,ssp126,2034,283.0256103515625
Rhode Island,ssp126,2035,212.76947631835932
Rhode Island,ssp126,2036,210.16501464843745
Rhode Island,ssp126,2037,220.51380004882807
Rhode Island,ssp126,2038,257.3171752929686
Rhode Island,ssp126,2039,297.5484374999999
Rhode Island,ssp126,2040,196.63657226562486
Rhode Island,ssp126,2041,300.38797607421867
Rhode Island,ssp126,2042,257.8017028808592
Rhode Island,ssp126,2043,321.6208251953125
Rhode Island,ssp126,2044,248.31806030273435
Rhode Island,ssp126,2045,243.23627319335932
Rhode Island,ssp126,2046,313.3372558593749
Rhode Island,ssp126,2047,206.77438964843745
Rhode Island,ssp126,2048,335.6940063476562
Rhode Island,ssp126,2049,382.5004333496093
Rhode Island,ssp126,2050,337.34964599609356
Rhode Island,ssp126,2051,251.11316528320307
Rhode Island,ssp126,2052,294.44153442382805
Rhode Island,ssp126,2053,200.58130493164055
Rhode Island,ssp126,2054,281.80911865234367
Rhode Island,ssp126,2055,354.81073608398435
Rhode Island,ssp126,2056,259.3546508789062
Rhode Island,ssp126,2057,183.60437622070305
Rhode Island,ssp126,2058,324.3068603515624
Rhode Island,ssp126,2059,311.67410888671867
Rhode Island,ssp126,2060,247.4010986328123
Rhode Island,ssp126,2061,330.7808288574218
Rhode Island,ssp126,2062,260.69052734375
Rhode Island,ssp126,2063,358.53787841796867
Rhode Island,ssp126,2064,259.1010498046875
Rhode Island,ssp126,2065,226.50830688476543
Rhode Island,ssp126,2066,305.179296875
Rhode Island,ssp126,2067,290.8158630371092
Rhode Island,ssp126,2068,291.6415771484372
Rhode Island,ssp126,2069,352.2936462402342
Rhode Island,ssp126,2070,300.1503662109374
Rhode Island,ssp126,2071,234.39227905273424
Rhode Island,ssp126,2072,428.7096313476562
Rhode Island,ssp126,2073,299.8825439453123
Rhode Island,ssp126,2074,232.09891357421867
Rhode Island,ssp126,2075,256.70258178710935
Rhode Island,ssp126,2076,352.7296203613281
Rhode Island,ssp126,2077,230.09409179687472
Rhode Island,ssp126,2078,260.60449829101543
Rhode Island,ssp126,2079,362.12918701171867
Rhode Island,ssp126,2080,327.0544189453123
Rhode Island,ssp126,2081,252.4055847167968
Rhode Island,ssp126,2082,235.05701293945305
Rhode Island,ssp126,2083,244.61060180664046
Rhode Island,ssp126,2084,301.790167236328
Rhode Island,ssp126,2085,379.8531249999999
Rhode Island,ssp126,2086,179.71845092773432
Rhode Island,ssp126,2087,235.07208862304677
Rhode Island,ssp126,2088,324.1735290527341
Rhode Island,ssp126,2089,280.08963623046867
Rhode Island,ssp126,2090,363.55811157226555
Rhode Island,ssp126,2091,356.8827880859373
Rhode Island,ssp126,2092,330.9784912109375
Rhode Island,ssp126,2093,309.4726318359374
Rhode Island,ssp126,2094,193.22424926757805
Rhode Island,ssp126,2095,345.81027832031236
Rhode Island,ssp126,2096,287.3036865234375
Rhode Island,ssp126,2097,192.25928344726532
Rhode Island,ssp126,2098,247.6826843261718
Rhode Island,ssp126,2099,260.0064453124999
Rhode Island,ssp126,2100,288.2389892578124
Rhode Island,ssp245,2020,215.63315429687495
Rhode Island,ssp245,2021,225.66501464843748
Rhode Island,ssp245,2022,236.4950622558593
Rhode Island,ssp245,2023,270.6133483886718
Rhode Island,ssp245,2024,365.4219726562499
Rhode Island,ssp245,2025,252.01865234374972
Rhode Island,ssp245,2026,222.82742919921864
Rhode Island,ssp245,2027,150.75940551757805
Rhode Island,ssp245,2028,188.3178161621093
Rhode Island,ssp245,2029,166.12207641601555
Rhode Island,ssp245,2030,257.47452392578117
Rhode Island,ssp245,2031,237.1492370605468
Rhode Island,ssp245,2032,210.96958007812492
Rhode Island,ssp245,2033,174.43952026367182
Rhode Island,ssp245,2034,176.42621459960924
Rhode Island,ssp245,2035,202.13403930664057
Rhode Island,ssp245,2036,276.7081970214843
Rhode Island,ssp245,2037,272.75098266601543
Rhode Island,ssp245,2038,278.52405395507805
Rhode Island,ssp245,2039,295.1745971679686
Rhode Island,ssp245,2040,136.1294311523437
Rhode Island,ssp245,2041,233.69788208007805
Rhode Island,ssp245,2042,305.51203002929685
Rhode Island,ssp245,2043,216.4335083007812
Rhode Island,ssp245,2044,282.68958129882793
Rhode Island,ssp245,2045,332.0402282714842
Rhode Island,ssp245,2046,372.90735473632805
Rhode Island,ssp245,2047,308.58466186523424
Rhode Island,ssp245,2048,211.63858642578117
Rhode Island,ssp245,2049,395.1955017089843
Rhode Island,ssp245,2050,259.4749511718748
Rhode Island,ssp245,2051,258.50394287109367
Rhode Island,ssp245,2052,290.56906738281236
Rhode Island,ssp245,2053,322.38120117187486
Rhode Island,ssp245,2054,220.80759277343742
Rhode Island,ssp245,2055,273.3407958984374
Rhode Island,ssp245,2056,245.03781738281242
Rhode Island,ssp245,2057,377.9398559570312
Rhode Island,ssp245,2058,380.1129516601562
Rhode Island,ssp245,2059,316.00861206054674
Rhode Island,ssp245,2060,255.1531433105468
Rhode Island,ssp245,2061,430.03473510742157
Rhode Island,ssp245,2062,389.35938110351555
Rhode Island,ssp245,2063,290.9110473632812
Rhode Island,ssp245,2064,307.15808715820293
Rhode Island,ssp245,2065,267.1808532714842
Rhode Island,ssp245,2066,350.9694885253905
Rhode Island,ssp245,2067,317.2097839355468
Rhode Island,ssp245,2068,246.6363281249998
Rhode Island,ssp245,2069,387.60465087890617
Rhode Island,ssp245,2070,230.03732910156234
Rhode Island,ssp245,2071,323.0486511230468
Rhode Island,ssp245,2072,268.2844909667967
Rhode Island,ssp245,2073,409.87052001953117
Rhode Island,ssp245,2074,381.54276123046867
Rhode Island,ssp245,2075,483.17999877929674
Rhode Island,ssp245,2076,406.47986450195293
Rhode Island,ssp245,2077,480.86697998046856
Rhode Island,ssp245,2078,326.81915893554674
Rhode Island,ssp245,2079,435.36844482421867
Rhode Island,ssp245,2080,352.6790527343749
Rhode Island,ssp245,2081,391.8299011230467
Rhode Island,ssp245,2082,391.1120361328124
Rhode Island,ssp245,2083,391.46280517578117
Rhode Island,ssp245,2084,360.13773193359367
Rhode Island,ssp245,2085,361.04889526367185
Rhode Island,ssp245,2086,531.2249511718749
Rhode Island,ssp245,2087,342.7117370605468
Rhode Island,ssp245,2088,273.9662536621093
Rhode Island,ssp245,2089,393.4603637695311
Rhode Island,ssp245,2090,399.36435546875
Rhode Island,ssp245,2091,311.4994567871093
Rhode Island,ssp245,2092,348.7287353515623
Rhode Island,ssp245,2093,522.3329833984374
Rhode Island,ssp245,2094,507.90552368164043
Rhode Island,ssp245,2095,324.7043212890623
Rhode Island,ssp245,2096,327.19968261718725
Rhode Island,ssp245,2097,473.43619384765617
Rhode Island,ssp245,2098,551.6607116699219
Rhode Island,ssp245,2099,394.63138427734367
Rhode Island,ssp245,2100,440.7709411621093
Rhode Island,ssp585,2020,246.73108520507805
Rhode Island,ssp585,2021,278.4184020996092
Rhode Island,ssp585,2022,356.39917602539055
Rhode Island,ssp585,2023,197.98847045898432
Rhode Island,ssp585,2024,203.02710571289057
Rhode Island,ssp585,2025,160.49387207031245
Rhode Island,ssp585,2026,155.42401733398432
Rhode Island,ssp585,2027,158.90073242187486
Rhode Island,ssp585,2028,208.87515869140614
Rhode Island,ssp585,2029,236.64313354492168
Rhode Island,ssp585,2030,271.10025634765617
Rhode Island,ssp585,2031,145.06104125976557
Rhode Island,ssp585,2032,261.2973388671875
Rhode Island,ssp585,2033,188.734259033203
Rhode Island,ssp585,2034,206.61545410156245
Rhode Island,ssp585,2035,176.86047973632793
Rhode Island,ssp585,2036,264.4950927734374
Rhode Island,ssp585,2037,189.39404907226555
Rhode Island,ssp585,2038,256.0307373046874
Rhode Island,ssp585,2039,245.68427124023435
Rhode Island,ssp585,2040,314.93945922851555
Rhode Island,ssp585,2041,293.2617248535156
Rhode Island,ssp585,2042,250.95834960937492
Rhode Island,ssp585,2043,189.03925170898418
Rhode Island,ssp585,2044,290.0519470214843
Rhode Island,ssp585,2045,416.0401062011718
Rhode Island,ssp585,2046,334.9838012695312
Rhode Island,ssp585,2047,302.30170288085935
Rhode Island,ssp585,2048,331.0114501953122
Rhode Island,ssp585,2049,350.81510009765606
Rhode Island,ssp585,2050,382.9065917968748
Rhode Island,ssp585,2051,296.6378845214843
Rhode Island,ssp585,2052,362.18375244140617
Rhode Island,ssp585,2053,255.5244812011717
Rhode Island,ssp585,2054,313.9615234374999
Rhode Island,ssp585,2055,353.3056091308592
Rhode Island,ssp585,2056,308.3754028320311
Rhode Island,ssp585,2057,339.22510375976543
Rhode Island,ssp585,2058,395.13040771484356
Rhode Island,ssp585,2059,458.4134277343749
Rhode Island,ssp585,2060,389.5875915527341
Rhode Island,ssp585,2061,368.23462524414055
Rhode Island,ssp585,2062,519.9045166015622
Rhode Island,ssp585,2063,396.2776855468749
Rhode Island,ssp585,2064,394.13693847656225
Rhode Island,ssp585,2065,440.76376953124986
Rhode Island,ssp585,2066,394.8473876953123
Rhode Island,ssp585,2067,569.512823486328
Rhode Island,ssp585,2068,457.74979248046856
Rhode Island,ssp585,2069,431.1063903808592
Rhode Island,ssp585,2070,520.4957641601561
Rhode Island,ssp585,2071,587.7400573730467
Rhode Island,ssp585,2072,545.938116455078
Rhode Island,ssp585,2073,512.2787536621092
Rhode Island,ssp585,2074,466.70407714843725
Rhode Island,ssp585,2075,495.51541748046867
Rhode Island,ssp585,2076,586.1680053710936
Rhode Island,ssp585,2077,552.7148193359372
Rhode Island,ssp585,2078,539.7972778320312
Rhode Island,ssp585,2079,506.35803833007805
Rhode Island,ssp585,2080,470.5286010742186
Rhode Island,ssp585,2081,550.8690856933592
Rhode Island,ssp585,2082,612.4783691406249
Rhode Island,ssp585,2083,445.2242187499999
Rhode Island,ssp585,2084,644.0003417968749
Rhode Island,ssp585,2085,573.2499755859374
Rhode Island,ssp585,2086,557.7435974121092
Rhode Island,ssp585,2087,677.9164794921874
Rhode Island,ssp585,2088,550.3535522460936
Rhode Island,ssp585,2089,640.4139770507811
Rhode Island,ssp585,2090,776.9188293457031
Rhode Island,ssp585,2091,578.3639892578124
Rhode Island,ssp585,2092,609.5185607910155
Rhode Island,ssp585,2093,772.1082214355469
Rhode Island,ssp585,2094,615.9152893066405
Rhode Island,ssp585,2095,611.6679748535155
Rhode Island,ssp585,2096,591.1740173339842
Rhode Island,ssp585,2097,681.3923095703124
Rhode Island,ssp585,2098,629.851690673828
Rhode Island,ssp585,2099,708.4784606933592
Rhode Island,ssp585,2100,686.7476257324217
South Carolina,ssp126,2020,654.3240154433231
South Carolina,ssp126,2021,861.1228777797565
South Carolina,ssp126,2022,827.0038553568619
South Carolina,ssp126,2023,680.378178118408
South Carolina,ssp126,2024,965.671915622331
South Carolina,ssp126,2025,776.4127535213548
South Carolina,ssp126,2026,676.5569451671098
South Carolina,ssp126,2027,722.0074299296328
South Carolina,ssp126,2028,790.3133505886397
South Carolina,ssp126,2029,839.0850136216877
South Carolina,ssp126,2030,736.2062191047378
South Carolina,ssp126,2031,754.8601789183816
South Carolina,ssp126,2032,837.0574863882314
South Carolina,ssp126,2033,688.017800686211
South Carolina,ssp126,2034,843.623272125648
South Carolina,ssp126,2035,601.7198244024582
South Carolina,ssp126,2036,704.9673171515958
South Carolina,ssp126,2037,763.1954262167932
South Carolina,ssp126,2038,746.2121450610105
South Carolina,ssp126,2039,750.7669042038732
South Carolina,ssp126,2040,786.1440200556624
South Carolina,ssp126,2041,864.7860995636614
South Carolina,ssp126,2042,842.7477852284184
South Carolina,ssp126,2043,753.5678655895088
South Carolina,ssp126,2044,739.9206940202674
South Carolina,ssp126,2045,786.9325153282903
South Carolina,ssp126,2046,917.5570825541593
South Carolina,ssp126,2047,851.204003432803
South Carolina,ssp126,2048,814.6424186839577
South Carolina,ssp126,2049,988.209906172556
South Carolina,ssp126,2050,913.1666531672502
South Carolina,ssp126,2051,863.0251567751469
South Carolina,ssp126,2052,783.0300313252295
South Carolina,ssp126,2053,858.6139841495631
South Carolina,ssp126,2054,802.4768804168838
South Carolina,ssp126,2055,788.0264756711485
South Carolina,ssp126,2056,870.7179804329012
South Carolina,ssp126,2057,801.5403856602035
South Carolina,ssp126,2058,832.884262273408
South Carolina,ssp126,2059,807.4075462415433
South Carolina,ssp126,2060,712.5470124186378
South Carolina,ssp126,2061,660.2720642125687
South Carolina,ssp126,2062,755.9853586567533
South Carolina,ssp126,2063,967.6277202587663
South Carolina,ssp126,2064,721.097564790682
South Carolina,ssp126,2065,774.3013184341662
South Carolina,ssp126,2066,879.489440036289
South Carolina,ssp126,2067,745.7294452564216
South Carolina,ssp126,2068,699.9699871874111
South Carolina,ssp126,2069,777.1234064204331
South Carolina,ssp126,2070,840.6431283445352
South Carolina,ssp126,2071,747.3415292853116
South Carolina,ssp126,2072,861.6394237398256
South Carolina,ssp126,2073,710.3741462511146
South Carolina,ssp126,2074,726.1267813061025
South Carolina,ssp126,2075,796.2494723382943
South Carolina,ssp126,2076,734.0115045921484
South Carolina,ssp126,2077,783.4177120328625
South Carolina,ssp126,2078,848.1258207184187
South Carolina,ssp126,2079,801.2180129817039
South Carolina,ssp126,2080,1111.5216566474492
South Carolina,ssp126,2081,785.688375623903
South Carolina,ssp126,2082,779.4728452491692
South Carolina,ssp126,2083,794.7563776131013
South Carolina,ssp126,2084,737.9813569004612
South Carolina,ssp126,2085,924.4554326512341
South Carolina,ssp126,2086,830.33063714946
South Carolina,ssp126,2087,892.9838367494149
South Carolina,ssp126,2088,848.6415878388686
South Carolina,ssp126,2089,813.1776160908529
South Carolina,ssp126,2090,881.5638543764601
South Carolina,ssp126,2091,726.3291251584068
South Carolina,ssp126,2092,886.6198249762022
South Carolina,ssp126,2093,788.9867610132935
South Carolina,ssp126,2094,805.7600123079762
South Carolina,ssp126,2095,767.8581870771243
South Carolina,ssp126,2096,757.0959538099964
South Carolina,ssp126,2097,776.9717742383809
South Carolina,ssp126,2098,822.0876140780592
South Carolina,ssp126,2099,738.2544273792698
South Carolina,ssp126,2100,780.0297121945614
South Carolina,ssp245,2020,651.8587912051177
South Carolina,ssp245,2021,658.209493416018
South Carolina,ssp245,2022,759.2225910046661
South Carolina,ssp245,2023,808.6074954039233
South Carolina,ssp245,2024,708.3792667763327
South Carolina,ssp245,2025,874.6649669376565
South Carolina,ssp245,2026,805.2236277958198
South Carolina,ssp245,2027,907.3538916144236
South Carolina,ssp245,2028,706.6250592928741
South Carolina,ssp245,2029,790.1548787374927
South Carolina,ssp245,2030,827.6111823828197
South Carolina,ssp245,2031,782.7318746656551
South Carolina,ssp245,2032,741.7439256904379
South Carolina,ssp245,2033,730.4668396321732
South Carolina,ssp245,2034,912.3987597733442
South Carolina,ssp245,2035,755.2976900457311
South Carolina,ssp245,2036,799.1862510174522
South Carolina,ssp245,2037,882.6158796034538
South Carolina,ssp245,2038,883.6596994246463
South Carolina,ssp245,2039,847.5313267244595
South Carolina,ssp245,2040,676.3646251570326
South Carolina,ssp245,2041,836.9656344740963
South Carolina,ssp245,2042,1003.7856062291494
South Carolina,ssp245,2043,871.4237322509188
South Carolina,ssp245,2044,838.2224168635694
South Carolina,ssp245,2045,983.984104992393
South Carolina,ssp245,2046,912.2372753147281
South Carolina,ssp245,2047,875.7049360676922
South Carolina,ssp245,2048,835.4587306428025
South Carolina,ssp245,2049,953.8358212487535
South Carolina,ssp245,2050,992.9345453757421
South Carolina,ssp245,2051,887.5146624524486
South Carolina,ssp245,2052,914.3828487547135
South Carolina,ssp245,2053,937.1767511268605
South Carolina,ssp245,2054,806.5023713226357
South Carolina,ssp245,2055,902.1442133192528
South Carolina,ssp245,2056,851.3691922133896
South Carolina,ssp245,2057,839.6083346410709
South Carolina,ssp245,2058,888.9771035840607
South Carolina,ssp245,2059,792.8490905038989
South Carolina,ssp245,2060,808.677165481356
South Carolina,ssp245,2061,902.7120579246891
South Carolina,ssp245,2062,926.4546067493177
South Carolina,ssp245,2063,996.5152457250186
South Carolina,ssp245,2064,830.7180432964863
South Carolina,ssp245,2065,888.3844026624691
South Carolina,ssp245,2066,856.480437849674
South Carolina,ssp245,2067,761.1746379898486
South Carolina,ssp245,2068,917.521270660497
South Carolina,ssp245,2069,974.2714558156008
South Carolina,ssp245,2070,744.4108930965994
South Carolina,ssp245,2071,893.7382937613243
South Carolina,ssp245,2072,872.8398754388157
South Carolina,ssp245,2073,939.2616478861627
South Carolina,ssp245,2074,1003.7510953809929
South Carolina,ssp245,2075,997.4049406800373
South Carolina,ssp245,2076,992.0925638768665
South Carolina,ssp245,2077,985.3692898350187
South Carolina,ssp245,2078,1140.2590855369413
South Carolina,ssp245,2079,915.4289327844604
South Carolina,ssp245,2080,931.142783417119
South Carolina,ssp245,2081,1048.007598850776
South Carolina,ssp245,2082,913.9114177942286
South Carolina,ssp245,2083,1129.2671289432358
South Carolina,ssp245,2084,1041.0644380164579
South Carolina,ssp245,2085,929.4693865932213
South Carolina,ssp245,2086,1037.0030961857215
South Carolina,ssp245,2087,940.4804433575185
South Carolina,ssp245,2088,903.2349186828448
South Carolina,ssp245,2089,964.4766049063735
South Carolina,ssp245,2090,997.4217406734431
South Carolina,ssp245,2091,1002.7412942703186
South Carolina,ssp245,2092,934.5363105906141
South Carolina,ssp245,2093,1017.4997955331703
South Carolina,ssp245,2094,1034.7399289154307
South Carolina,ssp245,2095,1000.8834187261702
South Carolina,ssp245,2096,981.0031746519908
South Carolina,ssp245,2097,951.2435849882445
South Carolina,ssp245,2098,999.9403323415103
South Carolina,ssp245,2099,1091.3360478291925
South Carolina,ssp245,2100,1053.8661399374023
South Carolina,ssp585,2020,897.9640203741469
South Carolina,ssp585,2021,843.1563667028638
South Carolina,ssp585,2022,769.8644852651092
South Carolina,ssp585,2023,742.3122662378165
South Carolina,ssp585,2024,814.818809208683
South Carolina,ssp585,2025,802.1409347823403
South Carolina,ssp585,2026,595.6654908055409
South Carolina,ssp585,2027,660.1117527131596
South Carolina,ssp585,2028,779.340109111182
South Carolina,ssp585,2029,840.532430787465
South Carolina,ssp585,2030,605.7481489171726
South Carolina,ssp585,2031,751.646123708177
South Carolina,ssp585,2032,742.5453879747554
South Carolina,ssp585,2033,665.9388732540885
South Carolina,ssp585,2034,872.1078172552009
South Carolina,ssp585,2035,819.7342523520509
South Carolina,ssp585,2036,914.9817194640261
South Carolina,ssp585,2037,851.073660218396
South Carolina,ssp585,2038,750.857844518325
South Carolina,ssp585,2039,886.9582069768336
South Carolina,ssp585,2040,1040.1663786137697
South Carolina,ssp585,2041,773.6402372250949
South Carolina,ssp585,2042,657.2954268839862
South Carolina,ssp585,2043,809.3862583773564
South Carolina,ssp585,2044,932.5071718385465
South Carolina,ssp585,2045,914.6498020354975
South Carolina,ssp585,2046,980.5871189761954
South Carolina,ssp585,2047,892.6085142813824
South Carolina,ssp585,2048,824.645312997488
South Carolina,ssp585,2049,907.6691772396404
South Carolina,ssp585,2050,1058.2478235879198
South Carolina,ssp585,2051,993.2662363953301
South Carolina,ssp585,2052,912.9954779119932
South Carolina,ssp585,2053,868.1226535883633
South Carolina,ssp585,2054,1022.0228900379967
South Carolina,ssp585,2055,944.2689117939016
South Carolina,ssp585,2056,906.3274058079052
South Carolina,ssp585,2057,1109.6727844049092
South Carolina,ssp585,2058,1059.0157355234942
South Carolina,ssp585,2059,960.0142872966553
South Carolina,ssp585,2060,959.441730908369
South Carolina,ssp585,2061,1015.4274670842631
South Carolina,ssp585,2062,1098.637166671595
South Carolina,ssp585,2063,1047.901587521597
South Carolina,ssp585,2064,1027.4242674220866
South Carolina,ssp585,2065,1029.1874445783394
South Carolina,ssp585,2066,1204.7199679657
South Carolina,ssp585,2067,1062.5505849570256
South Carolina,ssp585,2068,1128.590468535196
South Carolina,ssp585,2069,1215.9501058678761
South Carolina,ssp585,2070,1070.8962745879435
South Carolina,ssp585,2071,1166.579021670827
South Carolina,ssp585,2072,1173.935437898581
South Carolina,ssp585,2073,1166.804614129053
South Carolina,ssp585,2074,1026.6660009342634
South Carolina,ssp585,2075,1235.629869647519
South Carolina,ssp585,2076,1138.5209776758065
South Carolina,ssp585,2077,1110.6406786685318
South Carolina,ssp585,2078,1211.7750704726664
South Carolina,ssp585,2079,1228.6296882946012
South Carolina,ssp585,2080,1320.6284862605244
South Carolina,ssp585,2081,1192.716283003347
South Carolina,ssp585,2082,1307.2204612373973
South Carolina,ssp585,2083,1186.851552067416
South Carolina,ssp585,2084,1309.5370175775695
South Carolina,ssp585,2085,1178.2910576138715
South Carolina,ssp585,2086,1267.161900897957
South Carolina,ssp585,2087,1286.7991515354945
South Carolina,ssp585,2088,1225.6761303145518
South Carolina,ssp585,2089,1398.3764155778704
South Carolina,ssp585,2090,1430.3131314578939
South Carolina,ssp585,2091,1397.930742595414
South Carolina,ssp585,2092,1284.8970105952314
South Carolina,ssp585,2093,1665.4664243031002
South Carolina,ssp585,2094,1383.8566807531138
South Carolina,ssp585,2095,1233.4339801188546
South Carolina,ssp585,2096,1591.3363795844825
South Carolina,ssp585,2097,1652.7159717695142
South Carolina,ssp585,2098,1368.7871551199369
South Carolina,ssp585,2099,1476.4233595966382
South Carolina,ssp585,2100,1428.1983437902184
South Dakota,ssp126,2020,309.732127494606
South Dakota,ssp126,2021,505.9384946169863
South Dakota,ssp126,2022,306.5556723403612
South Dakota,ssp126,2023,442.77393707221484
South Dakota,ssp126,2024,432.9664108935971
South Dakota,ssp126,2025,447.02069300495424
South Dakota,ssp126,2026,410.260755057026
South Dakota,ssp126,2027,319.64880543176776
South Dakota,ssp126,2028,332.87577544592307
South Dakota,ssp126,2029,223.13845974785005
South Dakota,ssp126,2030,277.29676302260907
South Dakota,ssp126,2031,381.436515501125
South Dakota,ssp126,2032,321.06273146438537
South Dakota,ssp126,2033,358.6383729445174
South Dakota,ssp126,2034,328.9712652346352
South Dakota,ssp126,2035,519.4902107980846
South Dakota,ssp126,2036,369.51388302757687
South Dakota,ssp126,2037,157.09703962810664
South Dakota,ssp126,2038,228.24659425304685
South Dakota,ssp126,2039,379.81934884273335
South Dakota,ssp126,2040,380.11153076673634
South Dakota,ssp126,2041,468.1096478405493
South Dakota,ssp126,2042,250.71168718212746
South Dakota,ssp126,2043,426.266593445436
South Dakota,ssp126,2044,216.4284563884778
South Dakota,ssp126,2045,263.47539818144037
South Dakota,ssp126,2046,420.3873280830641
South Dakota,ssp126,2047,382.3924878937511
South Dakota,ssp126,2048,370.3466254761556
South Dakota,ssp126,2049,208.11997078953664
South Dakota,ssp126,2050,532.7715551016071
South Dakota,ssp126,2051,299.673575720003
South Dakota,ssp126,2052,503.24146501671163
South Dakota,ssp126,2053,288.0251970294589
South Dakota,ssp126,2054,408.11708206697415
South Dakota,ssp126,2055,254.24275142936548
South Dakota,ssp126,2056,295.4132802536185
South Dakota,ssp126,2057,117.48458169695766
South Dakota,ssp126,2058,337.67207150709794
South Dakota,ssp126,2059,427.792854355676
South Dakota,ssp126,2060,374.50428818349843
South Dakota,ssp126,2061,360.2687651614373
South Dakota,ssp126,2062,437.9501538774597
South Dakota,ssp126,2063,379.0689116882844
South Dakota,ssp126,2064,354.5922631621627
South Dakota,ssp126,2065,238.6166159321922
South Dakota,ssp126,2066,486.6589586389666
South Dakota,ssp126,2067,494.8428725386756
South Dakota,ssp126,2068,323.17349106941623
South Dakota,ssp126,2069,414.535736742365
South Dakota,ssp126,2070,358.3892989662167
South Dakota,ssp126,2071,360.0806587056053
South Dakota,ssp126,2072,451.3529501903589
South Dakota,ssp126,2073,554.8914191384841
South Dakota,ssp126,2074,422.8907827999442
South Dakota,ssp126,2075,230.14525279906758
South Dakota,ssp126,2076,442.1862766147969
South Dakota,ssp126,2077,391.05787215877604
South Dakota,ssp126,2078,526.7469398819305
South Dakota,ssp126,2079,313.40320901456306
South Dakota,ssp126,2080,446.5102295800068
South Dakota,ssp126,2081,502.02319747797736
South Dakota,ssp126,2082,326.98151051067896
South Dakota,ssp126,2083,887.644192299863
South Dakota,ssp126,2084,409.12792293740176
South Dakota,ssp126,2085,440.6586675978485
South Dakota,ssp126,2086,562.8912257722237
South Dakota,ssp126,2087,335.24038791005955
South Dakota,ssp126,2088,352.82669119379113
South Dakota,ssp126,2089,385.5532061385079
South Dakota,ssp126,2090,555.8522937118
South Dakota,ssp126,2091,403.17750728504734
South Dakota,ssp126,2092,420.6673312952411
South Dakota,ssp126,2093,231.67620233391585
South Dakota,ssp126,2094,244.0673922867042
South Dakota,ssp126,2095,435.78931517753597
South Dakota,ssp126,2096,602.9293189359597
South Dakota,ssp126,2097,251.35239137003225
South Dakota,ssp126,2098,512.8075290821931
South Dakota,ssp126,2099,296.8161048069588
South Dakota,ssp126,2100,297.11781996114485
South Dakota,ssp245,2020,468.5899497254545
South Dakota,ssp245,2021,551.6632943644388
South Dakota,ssp245,2022,477.56390310893084
South Dakota,ssp245,2023,256.1028729735809
South Dakota,ssp245,2024,371.0997874822576
South Dakota,ssp245,2025,389.6055645171364
South Dakota,ssp245,2026,288.9134979848931
South Dakota,ssp245,2027,324.3720787299031
South Dakota,ssp245,2028,334.2648282860009
South Dakota,ssp245,2029,271.2571668920481
South Dakota,ssp245,2030,228.6289739871087
South Dakota,ssp245,2031,367.95610002352726
South Dakota,ssp245,2032,176.37269495528528
South Dakota,ssp245,2033,594.1149522812295
South Dakota,ssp245,2034,433.90065092043625
South Dakota,ssp245,2035,341.91513366394685
South Dakota,ssp245,2036,578.0199517910193
South Dakota,ssp245,2037,432.07257316899023
South Dakota,ssp245,2038,216.7348380487884
South Dakota,ssp245,2039,344.17744574018184
South Dakota,ssp245,2040,405.8137926815183
South Dakota,ssp245,2041,406.55305385922475
South Dakota,ssp245,2042,531.3104590648235
South Dakota,ssp245,2043,365.751414087263
South Dakota,ssp245,2044,375.28777034590166
South Dakota,ssp245,2045,378.82489124014216
South Dakota,ssp245,2046,552.5444498488336
South Dakota,ssp245,2047,393.88664879278406
South Dakota,ssp245,2048,230.41194239439537
South Dakota,ssp245,2049,438.57301374945007
South Dakota,ssp245,2050,365.41514578472123
South Dakota,ssp245,2051,361.1110203549875
South Dakota,ssp245,2052,210.14113958364985
South Dakota,ssp245,2053,296.44254942928524
South Dakota,ssp245,2054,222.07642737089975
South Dakota,ssp245,2055,282.4099480506278
South Dakota,ssp245,2056,442.1103345627687
South Dakota,ssp245,2057,597.1037216731909
South Dakota,ssp245,2058,579.719094507788
South Dakota,ssp245,2059,631.4878352630589
South Dakota,ssp245,2060,612.4145345694275
South Dakota,ssp245,2061,322.66648287918065
South Dakota,ssp245,2062,383.048980480746
South Dakota,ssp245,2063,529.0059983264845
South Dakota,ssp245,2064,357.06823574929194
South Dakota,ssp245,2065,493.513656734669
South Dakota,ssp245,2066,593.3919723803459
South Dakota,ssp245,2067,457.0777812738467
South Dakota,ssp245,2068,331.5291624638793
South Dakota,ssp245,2069,443.53433538753933
South Dakota,ssp245,2070,231.66379597052813
South Dakota,ssp245,2071,525.6660426908574
South Dakota,ssp245,2072,412.24301640915655
South Dakota,ssp245,2073,374.36396019513677
South Dakota,ssp245,2074,628.6891625541106
South Dakota,ssp245,2075,488.4271990998916
South Dakota,ssp245,2076,629.757531175052
